gene_name,surface_evidence
AL135926.2,0
AL135934.1,0
AL135936.1,0
AL135937.1,0
AL135960.1,0
AL135978.2,0
AL135999.1,0
AL135999.2,0
AL135999.3,0
AL136018.1,0
AL136038.2,0
AL136038.3,0
AL136038.5,0
AL136040.1,0
AL136040.2,0
AL136084.2,0
AL136084.3,0
AL136090.1,0
AL136090.2,0
AL136096.1,0
AL136097.2,0
AL136099.1,0
AL136102.1,0
AL136114.1,0
AL136115.1,0
AL136115.2,0
AL136115.3,0
AL136119.1,0
AL136129.1,0
AL136131.2,0
AL136131.3,0
AL136140.1,0
AL136141.1,0
AL136146.2,0
AL136162.1,0
AL136164.1,0
AL136169.1,0
AL136171.2,0
AL136172.1,0
AL136181.1,0
AL136221.1,0
AL136225.1,0
AL136234.1,0
AL136295.17,0
AL136295.2,0
AL136295.6,0
AL136295.7,0
AL136298.1,0
AL136301.1,0
AL136304.1,0
AL136305.1,0
AL136307.1,0
AL136309.2,0
AL136309.3,0
AL136309.4,0
AL136317.2,0
AL136320.1,0
AL136322.1,0
AL136359.1,0
AL136360.2,0
AL136361.1,0
AL136366.1,0
AL136368.1,0
AL136369.1,0
AL136369.2,0
AL136372.2,0
AL136376.1,0
AL136379.1,0
AL136418.1,0
AL136419.2,0
AL136419.3,0
AL136439.1,0
AL136441.1,0
AL136442.1,0
AL136454.1,0.071
AL136456.1,0
AL136460.1,0
AL136501.1,0
AL136524.1,0
AL136526.1,0
AL136528.1,0
AL136528.2,0
AL136531.1,0
AL136537.1,0
AL136961.1,0
AL136962.1,0
AL136964.1,0
AL136972.1,0
AL136979.1,0
AL136980.1,0
AL136981.3,0
AL136982.2,0
AL136982.3,0
AL136982.7,0
AL136984.1,0
AL136985.1,0
AL136985.2,0
AL136985.3,0
AL136987.1,0
AL136988.1,0
AL136988.2,0
AL137001.1,0
AL137001.2,0
AL137002.1,0
AL137002.2,0
AL137003.1,0
AL137003.2,0
AL137005.1,0
AL137009.1,0
AL137017.1,0
AL137018.1,0
AL137024.1,0
AL137025.1,0
AL137026.1,0
AL137026.2,0
AL137026.3,0
AL137027.1,0
AL137060.3,0
AL137067.3,0
AL137071.1,0
AL137076.1,0
AL137077.2,0
AL137078.1,0
AL137078.2,0
AL137100.3,0
AL137127.1,0
AL137139.2,0
AL137140.1,0
AL137157.1,0
AL137182.1,0
AL137186.1,0
AL137186.2,0
AL137191.1,0
AL137220.1,0
AL137224.1,0
AL137230.1,0
AL137244.1,0
AL137246.1,0
AL137246.2,0
AL137779.1,0
AL137779.2,0
AL137781.1,0
AL137785.1,0
AL137786.1,0
AL137786.2,0
AL137786.3,0
AL137789.1,0
AL137789.2,0
AL137796.1,0
AL137798.1,0
AL137798.2,0
AL137800.1,0
AL137802.1,0
AL137802.2,0
AL137804.1,0
AL137847.1,0
AL137847.2,0
AL137856.1,0
AL137857.1,0
AL138478.1,0
AL138479.2,0
AL138686.1,0
AL138689.1,0
AL138689.2,0
AL138690.1,0
AL138694.1,0
AL138701.2,0
AL138708.1,0
AL138716.1,0
AL138720.1,0
AL138724.1,0
AL138731.1,0
AL138733.1,0
AL138733.2,0
AL138740.1,0
AL138749.1,0
AL138756.1,0
AL138759.1,0
AL138760.1,0
AL138762.1,0
AL138767.1,0
AL138767.2,0
AL138767.3,0
AL138773.1,0
AL138778.1,0
AL138781.1,0
AL138787.2,0
AL138789.1,0
AL138799.2,0
AL138799.4,0
AL138808.1,0
AL138812.1,0
AL138820.1,0
AL138824.1,0
AL138826.1,0
AL138828.1,0
AL138830.1,0
AL138830.2,0
AL138831.1,0
AL138831.2,0
AL138885.2,0
AL138885.3,0
AL138889.1,0
AL138889.3,0
AL138895.1,0
AL138899.1,0
AL138899.3,0.071
AL138900.1,0
AL138902.1,0
AL138916.1,0
AL138916.2,0
AL138918.1,0
AL138921.1,0
AL138921.2,0
AL138927.1,0
AL138930.1,0
AL138954.1,0
AL138955.1,0
AL138957.1,0
AL138960.1,0
AL138962.1,0
AL138963.1,0
AL138963.4,0
AL138966.2,0
AL138976.2,0
AL138995.1,0
AL138997.1,0
AL138999.1,0
AL138999.2,0
AL139002.1,0
AL139008.2,0
AL139011.1,0
AL139020.1,0
AL139021.1,0
AL139021.2,0
AL139022.1,0
AL139022.2,0
AL139023.1,0
AL139035.1,0
AL139035.2,0
AL139039.3,0
AL139041.1,0
AL139042.1,0
AL139081.1,0
AL139081.2,0
AL139082.1,0
AL139089.1,0
AL139090.1,0
AL139095.4,0
AL139095.5,0
AL139099.1,0
AL139099.2,0
AL139106.1,0
AL139118.1,0
AL139120.1,0
AL139123.1,0
AL139124.1,0
AL139130.1,0
AL139142.1,0
AL139147.1,0
AL139161.1,0
AL139193.1,0
AL139193.2,0
AL139220.2,0
AL139230.1,0
AL139231.1,0
AL139232.1,0
AL139234.1,0
AL139237.1,0
AL139240.1,0
AL139241.1,0
AL139243.1,0
AL139246.1,0
AL139246.3,0
AL139246.4,0
AL139246.5,0
AL139254.1,0
AL139254.2,0
AL139254.3,0
AL139260.1,0
AL139274.2,0
AL139275.1,0
AL139275.2,0
AL139280.1,0
AL139280.2,0
AL139286.2,0
AL139286.3,0
AL139287.1,0
AL139288.1,0
AL139289.1,0
AL139289.2,0
AL139289.3,0
AL139294.1,0
AL139300.2,0
AL139316.1,0
AL139317.1,0
AL139317.3,0
AL139317.5,0
AL139327.2,0
AL139330.1,0
AL139339.1,0
AL139339.2,0
AL139340.1,0
AL139348.1,0
AL139349.1,0
AL139350.1,0
AL139351.1,0
AL139351.2,0
AL139351.3,0
AL139353.2,0
AL139354.1,0
AL139379.1,0
AL139381.1,0
AL139383.1,0
AL139384.1,0
AL139384.2,0
AL139385.1,0
AL139390.1,0
AL139393.1,0
AL139393.2,0
AL139393.3,0
AL139397.1,0
AL139398.1,0
AL139405.1,0
AL139407.1,0
AL139420.1,0
AL139420.2,0
AL139423.1,0
AL139423.2,0
AL139424.1,0
AL139424.2,0
AL139424.3,0
AL139801.1,0
AL139807.1,0
AL139811.3,0
AL139815.1,0
AL139819.1,0
AL139823.1,0
AL139824.1,0
AL157359.1,0
AL157359.2,0
AL157369.1,0
AL157371.1,0
AL157371.2,0
AL157373.1,0
AL157373.2,0
AL157378.1,0
AL157385.2,0
AL157387.1,0
AL157388.1,0
AL157392.1,0
AL157392.2,0
AL157392.3,0
AL157392.4,0
AL157394.1,0
AL157394.3,0
AL157395.1,0
AL157396.1,0
AL157400.1,0
AL157400.2,0
AL157400.3,0
AL157400.4,0
AL157402.1,0
AL157402.2,0
AL157413.1,0
AL157414.1,0
AL157414.2,0
AL157414.4,0
AL157688.1,0
AL157700.1,0
AL157702.2,0
AL157703.1,0
AL157709.1,0
AL157756.1,0
AL157762.1,0
AL157769.1,0
AL157778.1,0
AL157786.1,0
AL157813.1,0
AL157813.2,0
AL157817.1,0
AL157823.2,0
AL157827.2,0
AL157829.1,0
AL157831.2,0
AL157831.3,0
AL157832.1,0
AL157832.2,0
AL157834.1,0
AL157834.2,0
AL157838.1,0
AL157871.1,0
AL157871.2,0
AL157871.4,0
AL157871.5,0
AL157871.6,0
AL157882.1,0
AL157884.2,0
AL157886.1,0
AL157888.1,0
AL157893.2,0
AL157895.1,0
AL157896.1,0
AL157902.1,0
AL157904.1,0
AL157911.1,0
AL157912.1,0
AL157931.1,0
AL157931.2,0
AL157932.1,0
AL157935.1,0
AL157936.1,0
AL157937.1,0
AL157938.2,0
AL157938.3,0
AL157938.4,0
AL157944.1,0
AL157955.1,0
AL157996.2,0
AL157997.1,0
AL158011.1,0
AL158013.1,0
AL158038.1,0
AL158042.1,0
AL158055.1,0
AL158058.1,0
AL158058.2,0
AL158063.1,0
AL158064.1,0
AL158065.1,0
AL158068.2,0
AL158069.1,0
AL158070.1,0
AL158071.1,0
AL158071.3,0
AL158071.4,0
AL158071.5,0
AL158077.2,0
AL158090.1,0
AL158136.1,0
AL158141.1,0
AL158147.1,0
AL158151.1,0
AL158151.2,0
AL158151.3,0
AL158151.4,0
AL158152.1,0
AL158154.2,0
AL158154.3,0
AL158163.1,0
AL158163.2,0
AL158166.1,0
AL158166.2,0
AL158167.1,0
AL158168.1,0
AL158175.1,0
AL158195.1,0
AL158196.1,0
AL158198.1,0
AL158198.2,0
AL158206.1,0
AL158207.2,0
AL158211.1,0
AL158211.2,0
AL158211.3,0
AL158211.4,0
AL158212.1,0
AL158212.2,0
AL158212.3,0
AL158212.5,0
AL158214.2,0
AL158216.1,0
AL158800.1,0
AL158801.2,0
AL158801.3,0
AL158817.1,0
AL158825.2,0
AL158828.1,0
AL158829.1,0
AL158832.1,0
AL158832.2,0
AL158834.1,0
AL158834.2,0
AL158835.1,0
AL158835.2,0
AL158837.1,0
AL158839.1,0
AL158840.1,0
AL158847.1,0
AL159156.1,0
AL159158.1,0
AL159166.1,0
AL159169.2,0
AL159169.3,0
AL159174.1,0
AL159972.1,0
AL159978.1,0
AL159990.1,0
AL159990.2,0
AL160004.1,0
AL160006.1,0
AL160035.1,0
AL160153.1,0
AL160154.1,0
AL160159.1,0
AL160163.1,0
AL160171.1,0
AL160191.1,0
AL160237.1,0
AL160254.1,0
AL160262.1,0
AL160269.1,0.714
AL160270.1,0
AL160271.2,0
AL160272.1,0
AL160286.2,0
AL160286.3,0
AL160290.1,0
AL160291.1,0
AL160313.1,0
AL160313.2,0
AL160314.2,0
AL160391.1,0
AL160396.1,0
AL160396.2,0
AL160400.1,0
AL160408.1,0
AL160408.2,0
AL160408.3,0
AL160408.4,0
AL160408.5,0
AL160408.6,0
AL160410.1,0
AL160411.1,0
AL160412.1,0
AL160413.1,0
AL161421.1,0
AL161430.1,0
AL161431.1,0
AL161443.1,0
AL161447.2,0
AL161449.2,0
AL161452.1,0
AL161457.1,0
AL161457.2,0
AL161616.2,0
AL161618.1,0
AL161628.1,0
AL161629.1,0
AL161630.1,0
AL161636.1,0
AL161638.1,0
AL161638.2,0
AL161640.1,0
AL161640.2,0
AL161640.3,0
AL161644.1,0
AL161645.1,0
AL161645.2,0
AL161646.1,0
AL161652.1,0
AL161662.1,0
AL161663.1,0
AL161663.2,0
AL161665.1,0
AL161665.2,0
AL161668.1,0
AL161668.2,0
AL161668.3,0
AL161668.4,0
AL161669.1,0
AL161669.3,0
AL161714.1,0
AL161716.1,0
AL161717.1,0
AL161719.1,0
AL161725.1,0
AL161725.2,0
AL161729.1,0
AL161729.2,0
AL161729.3,0
AL161729.4,0
AL161731.1,0
AL161733.1,0
AL161734.1,0
AL161734.2,0
AL161740.1,0
AL161747.2,0
AL161752.1,0
AL161753.1,0
AL161756.1,0
AL161756.3,0
AL161757.2,0
AL161757.3,0
AL161757.4,0
AL161757.5,0
AL161772.1,0
AL161781.2,0
AL161782.1,0
AL161785.1,0
AL161785.2,0
AL161785.3,0
AL161793.1,0
AL161797.1,0
AL161804.1,0
AL161851.1,0
AL161851.2,0
AL161891.1,0
AL161893.1,0
AL161896.1,0
AL161908.1,0
AL161908.2,0
AL161909.2,0
AL161910.1,0
AL161912.1,0
AL161912.2,0
AL161935.1,0
AL161935.3,0
AL161937.1,0
AL161938.1,0
AL161941.1,0
AL161945.1,0
AL162151.1,0
AL162151.3,0
AL162171.1,0
AL162171.2,0
AL162171.3,0
AL162231.1,0.071
AL162231.2,0
AL162253.1,0
AL162253.2,0
AL162258.2,0
AL162274.1,0
AL162274.2,0
AL162293.1,0
AL162311.1,0
AL162311.3,0
AL162377.1,0
AL162384.1,0
AL162385.1,0
AL162385.2,0
AL162386.2,0
AL162388.2,0
AL162390.1,0
AL162391.1,0
AL162394.1,0
AL162399.1,0
AL162400.1,0
AL162400.2,0
AL162400.3,0
AL162408.1,0
AL162411.1,0
AL162412.1,0
AL162413.1,0
AL162414.1,0
AL162419.1,0
AL162424.1,0
AL162425.1,0
AL162426.1,0
AL162427.1,0
AL162430.2,0
AL162431.1,0
AL162456.1,0
AL162457.1,0
AL162457.2,0
AL162458.1,0
AL162464.1,0
AL162464.2,0
AL162493.1,0
AL162497.1,0
AL162511.1,0
AL162574.1,0
AL162574.2,0
AL162582.1,0
AL162584.1,0
AL162585.1,0
AL162586.1,0
AL162586.2,0
AL162591.2,0
AL162595.1,0
AL162595.2,0
AL162596.1,0
AL162632.1,0
AL162632.3,0
AL162713.1,0
AL162713.2,0
AL162717.1,0
AL162718.1,0
AL162718.2,0
AL162718.3,0
AL162719.1,0
AL162724.1,0
AL162724.2,0
AL162725.2,0
AL162726.1,0
AL162726.4,0
AL162727.1,0
AL162727.2,0
AL162731.1,0
AL162734.1,0
AL162741.1,0
AL162742.1,0
AL162872.1,0
AL163051.1,0
AL163192.1,0
AL163195.2,0
AL163534.1,0
AL163541.1,0
AL163636.1,0
AL163872.1,0
AL163932.1,0
AL163952.1,0
AL163953.1,0
AL163973.2,0
AL163973.3,0
AL163974.1,0
AL352955.1,0
AL352979.2,0
AL352979.4,0
AL352984.1,0
AL353052.1,0
AL353052.2,0
AL353072.2,0
AL353135.1,0
AL353135.2,0
AL353138.1,0
AL353147.1,0
AL353150.1,0
AL353151.2,0
AL353152.1,0
AL353152.2,0
AL353194.1,0
AL353572.3,0
AL353572.4,0
AL353576.1,0
AL353579.1,0.071
AL353581.1,0
AL353586.1,0
AL353593.1,0
AL353593.2,0
AL353593.3,0
AL353595.1,0
AL353596.1,0
AL353597.1,0
AL353600.1,0
AL353600.2,0
AL353604.1,0
AL353608.1,0
AL353608.2,0
AL353608.3,0
AL353611.1,0
AL353612.1,0
AL353612.2,0
AL353613.1,0
AL353614.1,0
AL353615.1,0
AL353622.1,0
AL353622.2,0
AL353626.1,0
AL353633.1,0
AL353637.2,0
AL353648.1,0
AL353651.1,0
AL353651.2,0
AL353653.1,0
AL353658.1,0
AL353658.2,0
AL353660.1,0
AL353680.1,0
AL353681.1,0
AL353688.1,0
AL353689.2,0
AL353689.3,0
AL353693.1,0
AL353697.1,0
AL353699.1,0
AL353704.1,0
AL353704.2,0
AL353708.1,0
AL353708.2,0
AL353708.3,0
AL353709.1,0
AL353719.1,0
AL353730.1,0
AL353732.1,0
AL353740.1,0
AL353742.1,0
AL353743.2,0
AL353746.1,0
AL353747.2,0
AL353747.3,0
AL353747.4,0
AL353748.3,0
AL353751.1,0
AL353752.2,0
AL353753.1,0
AL353759.1,0
AL353764.1,0
AL353768.1,0
AL353768.2,0
AL353770.3,0
AL353770.4,0
AL353771.1,0
AL353774.1,0
AL353780.1,0
AL353784.1,0
AL353789.1,0
AL353795.2,0
AL353796.1,0
AL353796.2,0
AL353801.1,0
AL353801.2,0
AL353801.3,0
AL353803.1,0
AL353803.2,0
AL353803.4,0
AL353803.5,0
AL353804.1,0
AL353804.2,0
AL353807.2,0
AL353807.5,0
AL353811.1,0
AL353997.2,0
AL354674.1,0
AL354694.1,0
AL354696.1,0
AL354696.2,0
AL354702.2,0
AL354707.1,0
AL354710.2,0
AL354712.1,0
AL354714.1,0
AL354714.3,0
AL354718.2,0
AL354726.1,0
AL354733.1,0
AL354733.2,0
AL354733.3,0
AL354740.1,0
AL354741.1,0
AL354743.1,0
AL354743.2,0
AL354754.1,0
AL354760.1,0
AL354761.1,0
AL354766.2,0
AL354771.1,0
AL354793.1,0
AL354794.1,0
AL354809.1,0
AL354810.1,0
AL354811.1,0
AL354811.2,0
AL354813.1,0
AL354821.1,0
AL354822.1,0
AL354824.1,0
AL354824.2,0
AL354836.1,0
AL354861.2,0
AL354861.3,0
AL354863.1,0
AL354864.1,0
AL354872.2,0
AL354892.1,0
AL354892.2,0
AL354892.3,0
AL354893.2,0
AL354897.1,0
AL354897.2,0
AL354916.1,0
AL354919.1,0
AL354919.2,0
AL354920.1,0
AL354928.1,0
AL354936.1,0
AL354949.1,0
AL354950.1,0
AL354950.2,0
AL354950.3,0
AL354953.1,0
AL354956.1,0
AL354977.1,0
AL354977.2,0
AL354979.1,0
AL354984.1,0
AL354984.2,0
AL354989.1,0
AL354993.1,0
AL354993.2,0
AL354994.1,0
AL355001.1,0
AL355001.2,0
AL355053.1,0
AL355073.1,0
AL355073.2,0
AL355075.1,0
AL355075.2,0
AL355075.3,0
AL355075.4,0
AL355075.6,0
AL355076.2,0
AL355095.1,0
AL355096.1,0
AL355097.1,0
AL355102.1,0
AL355102.3,0
AL355102.4,0
AL355102.5,0
AL355103.1,0
AL355112.1,0
AL355140.1,0
AL355297.2,0
AL355297.3,0
AL355297.4,0
AL355300.1,0
AL355303.1,0
AL355303.2,0
AL355304.1,0
AL355306.2,0
AL355310.1,0
AL355310.2,0
AL355310.3,0
AL355312.2,0
AL355312.3,0
AL355312.4,0
AL355314.1,0
AL355314.2,0
AL355334.2,0
AL355336.1,0
AL355337.1,0
AL355338.1,0
AL355347.1,0
AL355353.1,0
AL355361.1,0
AL355376.1,0
AL355377.3,0
AL355377.4,0
AL355385.1,0
AL355388.1,0
AL355388.2,0
AL355388.3,0
AL355390.1,0
AL355432.1,0
AL355472.2,0
AL355472.3,0
AL355474.1,0
AL355481.1,0
AL355482.1,0
AL355482.2,0
AL355483.1,0
AL355483.2,0
AL355483.3,0
AL355488.1,0
AL355490.1,0
AL355490.2,0
AL355497.2,0
AL355499.1,0
AL355501.1,0
AL355512.1,0
AL355516.1,0
AL355526.1,0
AL355526.2,0
AL355531.1,0
AL355537.1,0
AL355537.2,0
AL355538.1,0
AL355574.1,0
AL355578.1,0
AL355581.1,0
AL355592.1,0
AL355596.1,0
AL355596.2,0
AL355597.1,0
AL355601.1,0
AL355602.1,0
AL355607.1,0
AL355607.2,0
AL355612.1,0
AL355613.1,0
AL355672.1,0
AL355674.1,0
AL355677.1,0
AL355773.1,0
AL355802.3,0
AL355803.1,0
AL355810.1,0
AL355816.1,0
AL355816.2,0
AL355834.1,0
AL355834.2,0
AL355835.1,0
AL355836.2,0
AL355836.3,0
AL355836.4,0
AL355838.1,0
AL355870.1,0
AL355870.2,0
AL355881.1,0
AL355916.1,0
AL355916.2,0
AL355922.1,0
AL355922.3,0
AL355922.4,0
AL355974.1,0
AL355974.2,0
AL355981.1,0
AL355990.1,0
AL355990.2,0
AL355994.3,0
AL355997.1,0
AL355999.1,0
AL356010.2,0
AL356017.1,0
AL356019.1,0
AL356019.2,0
AL356020.1,0
AL356022.1,0
AL356055.1,0
AL356056.1,0
AL356056.2,0
AL356094.2,0
AL356108.1,0
AL356113.1,0
AL356123.1,0
AL356123.2,0
AL356124.1,0
AL356124.2,0
AL356130.1,0
AL356133.2,0
AL356134.1,0
AL356157.1,0
AL356157.3,0
AL356215.1,0
AL356218.2,0
AL356234.2,0
AL356234.3,0
AL356259.1,0
AL356275.1,0
AL356276.1,0
AL356277.2,0
AL356277.3,0
AL356289.1,0
AL356295.1,0
AL356299.2,0
AL356309.1,0
AL356309.2,0
AL356310.1,0
AL356311.1,0
AL356313.1,0
AL356317.2,0
AL356356.1,0
AL356361.2,0
AL356361.3,0
AL356364.1,0
AL356379.2,0
AL356387.1,0
AL356413.1,0
AL356414.1,0
AL356417.1,0
AL356417.2,0
AL356417.3,0
AL356419.1,0
AL356421.2,0
AL356433.1,0
AL356441.1,0
AL356475.1,0
AL356481.1,0
AL356481.2,0
AL356481.3,0
AL356488.2,0
AL356488.3,0
AL356489.1,0
AL356489.2,0
AL356489.3,0
AL356489.4,0
AL356495.1,0
AL356512.1,0
AL356515.1,0
AL356580.1,0
AL356599.1,0
AL356608.1,0
AL356608.3,0
AL356652.1,0
AL356737.2,0
AL356740.1,0
AL356740.2,0
AL356740.3,0
AL356747.1,0
AL356752.1,0
AL356753.1,0
AL356756.1,0
AL356776.2,0
AL356804.1,0
AL356805.1,0
AL356807.1,0
AL356859.1,0
AL356952.1,0
AL356961.1,0
AL356966.1,0
AL357033.1,0
AL357033.2,0
AL357033.3,0
AL357033.4,0
AL357052.1,0
AL357054.2,0
AL357054.3,0
AL357054.4,0
AL357054.5,0
AL357075.3,0
AL357075.4,0.071
AL357078.2,0
AL357079.1,0
AL357079.2,0
AL357093.1,0
AL357093.2,0
AL357127.1,0
AL357127.2,0
AL357139.2,0
AL357140.1,0
AL357140.2,0
AL357140.4,0
AL357141.1,0
AL357146.1,0
AL357153.1,0
AL357153.2,0
AL357172.1,0
AL357315.1,0
AL357375.1,0
AL357497.1,0
AL357500.1,0
AL357507.1,0
AL357509.1,0
AL357513.1,0
AL357514.1,0
AL357518.1,0
AL357522.1,0
AL357552.2,0
AL357556.4,0
AL357558.1,0
AL357558.2,0
AL357558.3,0
AL357568.1,0
AL357568.2,0
AL357614.1,0
AL357673.2,0
AL357793.1,0
AL357793.2,0
AL357832.1,0
AL357833.1,0
AL357835.1,0
AL357873.1,0
AL357874.1,0
AL357874.2,0
AL357936.1,0
AL357972.1,0
AL357992.1,0
AL358053.1,0
AL358072.1,0
AL358074.1,0
AL358075.1,0
AL358075.2,0
AL358115.1,0
AL358117.1,0
AL358134.1,0
AL358154.1,0
AL358176.1,0
AL358176.4,0
AL358177.1,0
AL358215.1,0
AL358215.2,0
AL358216.1,0
AL358232.2,0
AL358292.1,0
AL358332.1,0
AL358333.1,0
AL358333.2,0
AL358333.3,0
AL358334.1,0
AL358334.2,0
AL358334.3,0
AL358334.4,0
AL358335.2,0
AL358393.1,0
AL358394.1,0
AL358452.1,0
AL358472.2,0
AL358472.3,0
AL358472.4,0
AL358472.5,0
AL358473.1,0
AL358473.2,0
AL358612.1,0
AL358613.1,0
AL358613.2,0
AL358777.1,0
AL358779.1,0
AL358780.1,0
AL358781.1,0
AL358781.2,0
AL358787.1,0
AL358790.1,0
AL358852.1,0
AL358876.2,0
AL358933.1,0
AL358937.1,0
AL358944.1,0
AL358972.1,0
AL358976.2,0
AL359076.1,0
AL359081.1,0
AL359091.1,0
AL359091.3,0
AL359091.4,0
AL359091.5,0
AL359094.1,0
AL359094.2,0
AL359095.1,0
AL359182.1,0
AL359195.1,0
AL359198.1,0
AL359208.1,0
AL359220.1,0
AL359232.1,0
AL359233.1,0
AL359237.1,0
AL359238.1,0
AL359258.1,0
AL359258.2,0
AL359259.1,0
AL359313.1,0
AL359317.1,0
AL359317.2,0
AL359378.1,0
AL359380.1,0
AL359382.1,0
AL359382.2,0
AL359397.1,0
AL359397.2,0
AL359399.1,0
AL359436.1,0
AL359458.1,0
AL359475.1,0
AL359502.1,0
AL359502.2,0
AL359504.2,0
AL359508.1,0
AL359511.2,0
AL359511.3,0
AL359513.1,0
AL359532.1,0
AL359538.3,0
AL359538.4,0
AL359541.1,0
AL359546.1,0
AL359547.1,0
AL359551.1,0
AL359552.1,0
AL359555.1,0
AL359555.2,0
AL359555.4,0
AL359632.1,0
AL359636.1,0
AL359636.2,0
AL359643.2,0
AL359643.3,0
AL359644.1,0
AL359649.1,0
AL359682.1,0
AL359693.1,0
AL359697.1,0
AL359704.3,0
AL359706.1,0
AL359710.1,0
AL359711.2,0
AL359715.1,0
AL359715.2,0
AL359715.3,0
AL359732.1,0
AL359745.1,0
AL359762.1,0
AL359762.2,0
AL359764.1,0
AL359764.2,0
AL359764.3,0
AL359771.1,0
AL359792.1,0
AL359813.1,0
AL359813.2,0
AL359834.1,0
AL359844.1,0
AL359851.1,0
AL359852.2,0
AL359853.1,0
AL359853.2,0
AL359878.1,0
AL359878.2,0
AL359880.1,0
AL359881.1,0
AL359881.2,0
AL359881.3,0
AL359894.1,0
AL359915.1,0
AL359916.1,0
AL359918.2,0
AL359921.1,0
AL359921.2,0
AL359922.2,0
AL359924.1,0
AL359962.1,0
AL359962.2,0
AL359962.3,0
AL359979.1,0
AL359979.2,0
AL359987.1,0
AL360006.1,0
AL360007.1,0
AL360012.1,0
AL360013.2,0
AL360013.3,0
AL360013.4,0
AL360014.1,0
AL360015.1,0
AL360020.1,0
AL360089.1,0
AL360091.1,0
AL360091.2,0
AL360091.3,0
AL360093.1,0
AL360157.1,0
AL360169.1,0
AL360169.2,0
AL360169.3,0
AL360175.1,0
AL360178.1,0
AL360178.2,0
AL360181.1,0
AL360181.2,0
AL360181.4,0
AL360182.2,0
AL360219.1,0
AL360227.1,0
AL360267.1,0
AL360267.2,0
AL360268.1,0
AL360268.2,0
AL360270.1,0
AL360270.2,0
AL360270.3,0
AL360294.1,0
AL360295.1,0
AL365181.1,0
AL365181.2,0
AL365181.3,0
AL365181.4,0
AL365184.1,0
AL365184.2,0
AL365194.1,0
AL365203.2,0
AL365204.1,0
AL365204.2,0
AL365205.3,0
AL365205.4,0
AL365214.2,0
AL365214.4,0
AL365215.2,0
AL365226.1,0
AL365226.2,0
AL365229.1,0
AL365255.1,0
AL365256.1,0
AL365258.1,0
AL365259.1,0
AL365271.1,0
AL365272.1,0
AL365273.1,0
AL365295.1,0
AL365295.2,0
AL365318.1,0
AL365330.1,0
AL365356.1,0
AL365361.1,0
AL365394.1,0
AL365434.1,0
AL365434.2,0
AL365436.2,0
AL365440.2,0
AL389885.1,0
AL389889.1,0
AL389889.2,0
AL390037.1,0
AL390038.1,0
AL390061.1,0
AL390066.1,0
AL390066.2,0
AL390067.1,0
AL390071.1,0
AL390195.1,0
AL390195.2,0
AL390198.1,0
AL390208.1,0
AL390236.1,0
AL390242.1,0
AL390243.1,0
AL390254.1,0
AL390294.1,0
AL390718.1,0
AL390719.2,0
AL390719.3,0
AL390728.5,0
AL390728.6,0
AL390730.1,0
AL390730.2,0
AL390755.1,0
AL390755.3,0
AL390760.1,0
AL390763.1,0
AL390774.2,0
AL390778.1,0
AL390778.2,0
AL390783.1,0
AL390786.1,0
AL390791.1,0
AL390800.1,0
AL390816.1,0
AL390816.2,0
AL390835.1,0
AL390838.1,0
AL390839.1,0
AL390839.2,0
AL390856.1,0
AL390860.1,0
AL390862.1,0
AL390866.1,0
AL390955.2,0
AL390957.1,0
AL390961.1,0
AL390961.2,0
AL390962.1,0
AL390964.1,0
AL391001.1,0
AL391056.1,0
AL391056.2,0
AL391069.1,0
AL391069.2,0
AL391069.3,0
AL391095.1,0
AL391095.2,0
AL391095.3,0
AL391097.1,0
AL391097.2,0
AL391097.3,0
AL391117.1,0
AL391119.1,0
AL391121.1,0
AL391152.1,0
AL391244.1,0
AL391244.2,0
AL391261.2,0
AL391261.4,0
AL391262.1,0
AL391294.1,0
AL391335.1,0
AL391336.1,0
AL391361.2,0
AL391415.1,0
AL391421.1,0
AL391422.2,0
AL391422.3,0
AL391422.4,0
AL391425.1,0
AL391427.1,0
AL391497.1,0
AL391538.1,0
AL391557.1,0
AL391560.1,0
AL391560.2,0
AL391597.1,0
AL391645.1,0
AL391650.1,0.143
AL391650.2,0
AL391684.1,0
AL391704.1,0
AL391704.2,0
AL391730.2,0
AL391807.1,0
AL391811.1,0
AL391832.1,0
AL391832.2,0
AL391832.3,0
AL391832.4,0
AL391834.1,0
AL391834.2,0
AL391834.3,0
AL391839.1,0
AL391839.2,0
AL391839.3,0
AL391840.1,0
AL391840.3,0
AL391844.1,0
AL391845.1,0
AL391845.2,0
AL391863.1,0
AL391863.2,0
AL391869.1,0
AL391883.1,0
AL391987.1,0
AL391987.2,0
AL391987.3,0
AL391987.4,0
AL391988.1,0
AL392023.1,0
AL392023.2,0
AL392024.1,0
AL392046.1,0
AL392048.1,0
AL392083.1,0
AL392083.2,0
AL392086.3,0
AL392089.1,0
AL392172.1,0
AL392172.2,0
AL392183.1,0
AL392185.1,0
AL441883.1,0
AL441943.1,0
AL441943.2,0
AL441989.1,0
AL441992.1,0
AL442003.1,0
AL442067.1,0
AL442067.2,0
AL442067.3,0
AL442071.1,0
AL442071.2,0
AL442125.1,0
AL442125.2,0
AL442128.2,0
AL442163.1,0
AL442224.1,0
AL442636.1,0
AL442638.1,0
AL442663.3,0
AL445070.1,0
AL445072.1,0
AL445074.1,0
AL445123.1,0
AL445123.2,0
AL445183.1,0
AL445183.2,0
AL445190.1,0
AL445193.2,0
